model,method,sample_idx,img_path,y_true,faithfulness_correlation,max_sensitivity
vit_b16,grad_cam,166,data\chest_xray\test\PNEUMONIA\person96_bacteria_464.jpeg,1,,inf
vit_b16,grad_cam,167,data\chest_xray\test\PNEUMONIA\person173_bacteria_830.jpeg,1,,inf
vit_b16,grad_cam,168,data\chest_xray\test\NORMAL\NORMAL2-IM-0251-0001.jpeg,0,0.20342811942100525,0.8485766053199768
vit_b16,grad_cam,169,data\chest_xray\test\PNEUMONIA\person161_bacteria_759.jpeg,1,,inf
vit_b16,grad_cam,170,data\chest_xray\test\PNEUMONIA\person161_bacteria_762.jpeg,1,0.12499278038740158,0.9086906313896179
vit_b16,grad_cam,171,data\chest_xray\test\PNEUMONIA\person109_bacteria_513.jpeg,1,,inf
vit_b16,grad_cam,172,data\chest_xray\test\PNEUMONIA\person51_virus_105.jpeg,1,,inf
vit_b16,grad_cam,173,data\chest_xray\test\NORMAL\IM-0033-0001-0002.jpeg,0,-0.1463797241449356,1.7107123136520386
vit_b16,grad_cam,174,data\chest_xray\test\PNEUMONIA\person111_bacteria_535.jpeg,1,,inf
vit_b16,grad_cam,175,data\chest_xray\test\NORMAL\IM-0016-0001.jpeg,0,-0.02399393729865551,4.7158427238464355
vit_b16,grad_cam,176,data\chest_xray\test\PNEUMONIA\person78_bacteria_385.jpeg,1,,inf
vit_b16,grad_cam,177,data\chest_xray\test\PNEUMONIA\person1659_virus_2867.jpeg,1,,inf
vit_b16,grad_cam,178,data\chest_xray\test\PNEUMONIA\person135_bacteria_647.jpeg,1,,inf
vit_b16,grad_cam,179,data\chest_xray\test\NORMAL\NORMAL2-IM-0329-0001.jpeg,0,-0.1512003391981125,2.3967111110687256
vit_b16,grad_cam,180,data\chest_xray\test\PNEUMONIA\person1642_virus_2842.jpeg,1,,inf
vit_b16,grad_cam,181,data\chest_xray\test\PNEUMONIA\person91_bacteria_445.jpeg,1,,inf
vit_b16,grad_cam,182,data\chest_xray\test\NORMAL\NORMAL2-IM-0092-0001.jpeg,0,0.11772514134645462,0.7093614935874939
vit_b16,grad_cam,183,data\chest_xray\test\PNEUMONIA\person108_bacteria_507.jpeg,1,,inf
vit_b16,grad_cam,184,data\chest_xray\test\PNEUMONIA\person147_bacteria_705.jpeg,1,,inf
vit_b16,grad_cam,185,data\chest_xray\test\NORMAL\NORMAL2-IM-0086-0001.jpeg,0,-0.03082575649023056,0.408204048871994
vit_b16,grad_cam,186,data\chest_xray\test\NORMAL\NORMAL2-IM-0267-0001.jpeg,0,-0.028036175295710564,0.6888845562934875
vit_b16,grad_cam,187,data\chest_xray\test\PNEUMONIA\person83_bacteria_410.jpeg,1,,inf
vit_b16,grad_cam,188,data\chest_xray\test\PNEUMONIA\person99_bacteria_474.jpeg,1,,inf
vit_b16,grad_cam,189,data\chest_xray\test\PNEUMONIA\person17_virus_48.jpeg,1,,inf
vit_b16,grad_cam,190,data\chest_xray\test\NORMAL\NORMAL2-IM-0331-0001.jpeg,0,-0.14064307510852814,1.1971317529678345
vit_b16,grad_cam,191,data\chest_xray\test\PNEUMONIA\person128_bacteria_607.jpeg,1,,inf
vit_b16,grad_cam,192,data\chest_xray\test\NORMAL\NORMAL2-IM-0171-0001.jpeg,0,0.17070746421813965,0.7991496920585632
vit_b16,grad_cam,193,data\chest_xray\test\PNEUMONIA\person70_virus_130.jpeg,1,,inf
vit_b16,grad_cam,194,data\chest_xray\test\NORMAL\NORMAL2-IM-0132-0001.jpeg,0,-0.12204664200544357,0.7368795871734619
vit_b16,grad_cam,195,data\chest_xray\test\PNEUMONIA\person92_bacteria_450.jpeg,1,,inf
vit_b16,grad_cam,196,data\chest_xray\test\PNEUMONIA\person22_virus_54.jpeg,1,,inf
vit_b16,grad_cam,197,data\chest_xray\test\PNEUMONIA\person117_bacteria_557.jpeg,1,0.004463327117264271,0.9713385105133057
vit_b16,grad_cam,198,data\chest_xray\test\NORMAL\IM-0025-0001.jpeg,0,,inf
vit_b16,grad_cam,199,data\chest_xray\test\PNEUMONIA\person142_bacteria_682.jpeg,1,,inf
vit_b16,grad_cam,200,data\chest_xray\test\PNEUMONIA\person28_virus_62.jpeg,1,-0.053827282041311264,1.7805839776992798
vit_b16,grad_cam,201,data\chest_xray\test\PNEUMONIA\person158_bacteria_743.jpeg,1,,inf
vit_b16,grad_cam,202,data\chest_xray\test\NORMAL\NORMAL2-IM-0013-0001.jpeg,0,-0.18994146585464478,0.9158264994621277
vit_b16,grad_cam,203,data\chest_xray\test\NORMAL\NORMAL2-IM-0310-0001.jpeg,0,-0.18932998180389404,3.158008337020874
vit_b16,grad_cam,204,data\chest_xray\test\NORMAL\NORMAL2-IM-0366-0001.jpeg,0,-0.14111243188381195,1.1230417490005493
vit_b16,grad_cam,205,data\chest_xray\test\PNEUMONIA\person1634_virus_2830.jpeg,1,-0.29569095373153687,1.0
vit_b16,grad_cam,206,data\chest_xray\test\NORMAL\NORMAL2-IM-0309-0001.jpeg,0,-0.1418922394514084,3.3887155055999756
vit_b16,grad_cam,207,data\chest_xray\test\NORMAL\IM-0075-0001.jpeg,0,0.1648135930299759,1.0885571241378784
vit_b16,grad_cam,208,data\chest_xray\test\PNEUMONIA\person75_virus_136.jpeg,1,,inf
vit_b16,grad_cam,209,data\chest_xray\test\PNEUMONIA\person101_bacteria_484.jpeg,1,,inf
vit_b16,grad_cam,210,data\chest_xray\test\PNEUMONIA\person149_bacteria_713.jpeg,1,0.03407345712184906,0.8841245770454407
vit_b16,grad_cam,211,data\chest_xray\test\NORMAL\NORMAL2-IM-0111-0001.jpeg,0,0.015757329761981964,0.7330707907676697
vit_b16,grad_cam,212,data\chest_xray\test\NORMAL\NORMAL2-IM-0286-0001.jpeg,0,,inf
vit_b16,grad_cam,213,data\chest_xray\test\PNEUMONIA\person157_bacteria_735.jpeg,1,,inf
vit_b16,grad_cam,214,data\chest_xray\test\PNEUMONIA\person161_bacteria_757.jpeg,1,-0.14484445750713348,1.0
vit_b16,grad_cam,215,data\chest_xray\test\PNEUMONIA\person8_virus_28.jpeg,1,,inf
vit_b16,grad_cam,216,data\chest_xray\test\PNEUMONIA\person130_bacteria_628.jpeg,1,-0.13796690106391907,1.0414565801620483
vit_b16,grad_cam,217,data\chest_xray\test\NORMAL\NORMAL2-IM-0195-0001.jpeg,0,0.030909428372979164,0.692082941532135
vit_b16,grad_cam,218,data\chest_xray\test\NORMAL\NORMAL2-IM-0343-0001.jpeg,0,-0.20043741166591644,0.8171463012695312
vit_b16,grad_cam,219,data\chest_xray\test\PNEUMONIA\person1660_virus_2869.jpeg,1,,inf
vit_b16,grad_cam,220,data\chest_xray\test\PNEUMONIA\person120_bacteria_572.jpeg,1,,inf
vit_b16,grad_cam,221,data\chest_xray\test\PNEUMONIA\person66_virus_125.jpeg,1,,inf
vit_b16,grad_cam,222,data\chest_xray\test\PNEUMONIA\person146_bacteria_704.jpeg,1,0.010866224765777588,1.0
vit_b16,grad_cam,223,data\chest_xray\test\PNEUMONIA\person131_bacteria_629.jpeg,1,,inf
vit_b16,grad_cam,224,data\chest_xray\test\PNEUMONIA\person21_virus_53.jpeg,1,0.20935453474521637,0.8119421005249023
vit_b16,grad_cam,225,data\chest_xray\test\PNEUMONIA\person91_bacteria_447.jpeg,1,,inf
vit_b16,grad_cam,226,data\chest_xray\test\PNEUMONIA\person82_bacteria_405.jpeg,1,,inf
vit_b16,grad_cam,227,data\chest_xray\test\PNEUMONIA\person153_bacteria_726.jpeg,1,-0.05511478707194328,0.8989987969398499
vit_b16,grad_cam,228,data\chest_xray\test\PNEUMONIA\person94_bacteria_458.jpeg,1,,inf
vit_b16,grad_cam,229,data\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0001.jpeg,0,0.12932617962360382,0.5803734660148621
vit_b16,grad_cam,230,data\chest_xray\test\PNEUMONIA\person111_bacteria_534.jpeg,1,,inf
vit_b16,grad_cam,231,data\chest_xray\test\PNEUMONIA\person1635_virus_2831.jpeg,1,,inf
vit_b16,grad_cam,232,data\chest_xray\test\NORMAL\NORMAL2-IM-0305-0001.jpeg,0,-0.09237857162952423,0.5332539081573486
vit_b16,grad_cam,233,data\chest_xray\test\PNEUMONIA\person122_bacteria_583.jpeg,1,,inf
vit_b16,grad_cam,234,data\chest_xray\test\PNEUMONIA\person152_bacteria_720.jpeg,1,,inf
vit_b16,grad_cam,235,data\chest_xray\test\NORMAL\NORMAL2-IM-0229-0001.jpeg,0,,inf
vit_b16,grad_cam,236,data\chest_xray\test\PNEUMONIA\person101_bacteria_486.jpeg,1,,inf
vit_b16,grad_cam,237,data\chest_xray\test\PNEUMONIA\person1676_virus_2892.jpeg,1,0.3360074460506439,0.8453121781349182
vit_b16,grad_cam,238,data\chest_xray\test\NORMAL\NORMAL2-IM-0123-0001.jpeg,0,0.17320887744426727,0.7883225083351135
vit_b16,grad_cam,239,data\chest_xray\test\PNEUMONIA\person138_bacteria_657.jpeg,1,,inf
vit_b16,grad_cam,240,data\chest_xray\test\PNEUMONIA\person128_bacteria_608.jpeg,1,,inf
vit_b16,grad_cam,241,data\chest_xray\test\NORMAL\NORMAL2-IM-0052-0001.jpeg,0,0.14353123307228088,6.676952362060547
vit_b16,grad_cam,242,data\chest_xray\test\PNEUMONIA\person94_bacteria_456.jpeg,1,,inf
vit_b16,grad_cam,243,data\chest_xray\test\NORMAL\IM-0039-0001.jpeg,0,-0.1580856293439865,2.1337432861328125
vit_b16,grad_cam,244,data\chest_xray\test\PNEUMONIA\person119_bacteria_565.jpeg,1,,inf
vit_b16,grad_cam,245,data\chest_xray\test\PNEUMONIA\person134_bacteria_643.jpeg,1,,inf
vit_b16,grad_cam,246,data\chest_xray\test\NORMAL\NORMAL2-IM-0349-0001.jpeg,0,-0.09891798347234726,0.9276964664459229
vit_b16,grad_cam,247,data\chest_xray\test\NORMAL\IM-0084-0001.jpeg,0,-0.12234730273485184,2.3878982067108154
vit_b16,grad_cam,248,data\chest_xray\test\PNEUMONIA\person114_bacteria_544.jpeg,1,,inf
vit_b16,grad_cam,249,data\chest_xray\test\PNEUMONIA\person122_bacteria_586.jpeg,1,,inf
vit_b16,grad_cam,250,data\chest_xray\test\PNEUMONIA\person119_bacteria_567.jpeg,1,0.040238529443740845,1.0
vit_b16,grad_cam,251,data\chest_xray\test\PNEUMONIA\person65_virus_123.jpeg,1,0.2418166697025299,0.8784962892532349
vit_b16,grad_cam,252,data\chest_xray\test\PNEUMONIA\person1628_virus_2821.jpeg,1,,inf
vit_b16,grad_cam,253,data\chest_xray\test\NORMAL\IM-0036-0001.jpeg,0,-0.11576820909976959,0.6038244962692261
vit_b16,grad_cam,254,data\chest_xray\test\NORMAL\NORMAL2-IM-0282-0001.jpeg,0,0.014317992143332958,0.5330814719200134
vit_b16,grad_cam,255,data\chest_xray\test\PNEUMONIA\person154_bacteria_728.jpeg,1,-0.014794702641665936,1.7719470262527466
